taz,hotelmotel,resort,casino,campground,house,seasonal
229,0,0,0,0,0.525799764,0.525799764
230,0,0,0,0,0.525799764,0.525799764
231,0.5607184047500293,0,0,0,0.525799764,0.525799764
228,0,0,0,0.61,0,0
225,0.5651460951822668,0,0,0.73,0.525799764,0.525799764
227,0,0,0,0,0,0
226,0,0,0,0,0,0
224,0,0,0,0,0.525799764,0.525799764
223,0,0,0,0,0,0
222,0,0,0,0,0.525799764,0.525799764
221,0,0,0,0,0,0
220,0,0,0,0,0,0
219,0,0,0,0,0,0
218,0,0,0,0.24,0,0
217,0,0,0,0,0,0
216,0,0,0,0.62,0,0
109,0.387592054,0.387592054,0,0,0.42578800242519377,0.42578800242519377
110,0.584034774,0.387592054,0,0,0.4292390048503876,0.4292390048503876
111,0.387592054,0.369245995,0,0,0.422337,0.422337
215,0,0,0,0,0.525799764,0.525799764
116,0,0,0,0,0,0
113,0.35434394483333337,0,0,0,0.4292390048503876,0.4292390048503876
112,0.347694323,0,0,0,0.46310301695060724,0.46310301695060724
118,0.369245995,0.369245995,0,0,0,0
115,0.347694323,0,0,0,0.42808867070865636,0.42808867070865636
214,0,0,0,0,0,0
124,0.347694323,0,0,0,0.4672571932036082,0.4672571932036082
119,0.347694323,0.369245995,0,0,0,0
212,0,0,0,0,0,0
117,0,0,0,0,0,0
120,0,0,0,0.63,0,0
114,0,0,0,0,0.48786397015738486,0.48786397015738486
137,0.369245995,0,0,0,0.5257997512817383,0.5257997512817383
121,0,0,0,0,0.422337,0.422337
122,0,0,0,0,0,0
123,0,0,0,0,0.422337,0.422337
204,0,0,0,0.88,0,0
138,0.369245995,0,0,0,0.4999340634613037,0.4999340634613037
125,0.347694323,0,0,0,0,0
126,0,0,0,0,0,0
144,0,0,0,0,0.4740683756408691,0.4740683756408691
203,0.19636614555058715,0,0,0,0.525799764,0.525799764
153,0,0,0,0,0.49131216752115886,0.49131216752115886
139,0.369245995,0,0,0,0.48441465076904294,0.48441465076904294
127,0,0,0,0,0,0
145,0,0,0,0,0.5028080287746853,0.5028080287746853
140,0,0,0,0,0.5257997512817383,0.5257997512817383
135,0,0,0,0,0.5257997512817383,0.5257997512817383
205,0,0,0,0,0,0
206,0,0,0,0.79,0,0
213,0,0,0,0.79,0,0
207,0,0,0,0,0,0
141,0.16099033899999998,0,0,0,0.49131216752115886,0.49131216752115886
163,0,0,0,0,0,0
130,0,0,0,0,0,0
128,0,0,0,0,0,0
129,0,0,0,0,0,0
134,0,0,0,0,0.422337,0.422337
131,0,0,0,0,0,0
148,0.16099033899999998,0,0,0,0.4568245837605794,0.4568245837605794
142,0.16099033899999998,0,0,0,0.49993406651586914,0.49993406651586914
152,0,0,0,0,0.5257997512817383,0.5257997512817383
136,0,0,0,0,0,0
146,0.203785346,0,0,0,0.5257997512817383,0.5257997512817383
133,0,0,0,0,0.4740683756408691,0.4740683756408691
151,0,0,0,0,0,0
147,0,0,0,0,0.46667817912074494,0.46667817912074494
132,0,0,0,0,0,0
143,0.16099033899999998,0,0,0,0.49993406651586914,0.49993406651586914
