AGE,ENROLL,ESR,HOURS,HHID
57,1,1,50,3107
68,1,6,0,3108
64,1,6,0,3108
71,1,6,0,3109
70,1,6,0,3109
28,1,1,40,3110
27,1,1,40,3110
60,1,1,10,3111
58,1,1,5,3111
36,1,1,40,3112
36,2,6,0,3112
3,1,0,0,3112
1,0,0,0,3112
22,1,1,40,3113
21,1,1,38,3113
19,2,1,40,3113
19,1,1,40,3113
69,1,6,0,3114
64,1,6,0,3114
25,1,1,30,3114
51,1,1,40,3115
44,1,1,48,3115
23,1,1,30,3115
22,1,1,40,3115
2,0,0,0,3115
63,1,6,0,3116
53,1,6,0,3116
22,1,1,18,3116
21,1,1,25,3116
68,1,6,0,3117
64,1,6,0,3117
82,1,6,0,3118
70,1,6,0,3118
20,2,1,38,3119
19,1,1,45,3119
38,1,6,0,3120
34,1,1,40,3120
8,2,0,0,3120
4,2,0,0,3120
43,1,1,40,3121
68,1,6,0,3122
62,1,6,0,3122
35,1,6,0,3123
34,1,6,0,3123
31,1,1,40,3123
8,2,0,0,3123
4,1,0,0,3123
2,0,0,0,3123
76,1,6,0,3124
46,1,1,23,3125
46,1,1,40,3125
22,1,1,40,3126
22,1,1,40,3126
1,0,0,0,3126
49,1,1,45,3127
44,1,1,45,3127
18,2,1,14,3127
11,2,0,0,3127
66,1,6,10,3128
75,1,6,0,3129
69,1,6,0,3129
71,1,6,0,3130
27,1,4,40,3130
41,1,1,40,3131
20,2,6,0,3131
73,1,1,20,3132
61,1,1,40,3132
52,1,1,40,3133
22,1,1,35,3133
74,1,6,0,3134
36,1,1,35,3135
12,2,0,0,3135
8,2,0,0,3135
56,1,1,84,3136
54,1,1,40,3136
14,2,0,0,3136
58,1,6,0,3137
52,1,6,0,3137
21,1,1,40,3137
55,1,1,55,3138
54,1,1,40,3138
58,1,1,80,3139
57,1,1,35,3139
37,2,1,32,3140
39,1,6,40,3141
67,1,6,2,3142
65,1,6,0,3143
46,1,1,56,3143
63,1,1,55,3144
60,1,6,0,3144
57,1,6,0,3145
44,1,1,55,3146
42,1,6,0,3146
13,3,0,0,3146
11,3,0,0,3146
5,1,0,0,3146
40,1,1,40,3147
38,1,6,0,3147
17,2,6,12,3147
15,2,0,0,3147
10,2,0,0,3147
82,1,6,0,3148
58,1,1,45,3149
58,1,1,60,3149
31,1,6,0,3149
13,2,0,0,3149
11,2,0,0,3149
8,1,0,0,3149
63,1,6,0,3150
57,1,6,0,3150
49,1,1,40,3151
35,1,1,30,3151
19,2,1,32,3151
14,2,0,0,3151
59,1,2,65,3152
55,1,6,0,3152
24,1,1,40,3152
76,1,6,0,3153
45,1,2,35,3154
39,1,4,50,3154
9,2,0,0,3154
75,1,6,2,3155
69,1,6,0,3156
67,1,6,20,3156
44,1,1,40,3157
43,1,1,40,3157
11,2,0,0,3157
8,2,0,0,3157
66,1,1,40,3158
57,1,3,24,3158
71,1,1,30,3159
55,1,3,40,3160
52,1,1,50,3160
75,1,6,0,3161
68,1,6,20,3162
64,1,6,0,3162
44,1,1,40,3163
44,1,1,22,3163
16,2,6,0,3163
34,1,1,40,3164
33,1,6,20,3164
7,2,0,0,3164
6,2,0,0,3164
70,1,6,0,3165
42,1,1,40,3166
39,1,1,50,3166
9,2,0,0,3166
5,2,0,0,3166
86,1,6,0,3167
64,1,6,0,3167
80,1,6,0,3168
80,1,6,0,3169
80,1,6,0,3169
55,1,6,0,3170
51,1,1,40,3171
47,1,1,40,3171
26,1,1,40,3171
23,1,1,40,3171
2,0,0,0,3171
26,1,1,35,3172
26,1,1,32,3172
6,2,0,0,3172
71,1,6,0,3173
69,1,6,0,3173
70,1,6,0,3174
48,1,1,40,3174
20,1,1,40,3174
1,0,0,0,3174
62,1,6,10,3175
53,1,1,40,3176
43,1,1,32,3176
33,1,2,30,3176
13,2,0,0,3176
10,2,0,0,3176
60,1,1,50,3177
58,1,1,50,3177
44,1,6,0,3178
12,2,0,0,3178
10,2,0,0,3178
49,1,1,40,3179
46,1,1,40,3179
39,1,1,40,3180
37,1,1,40,3180
2,0,0,0,3180
81,1,6,0,3181
50,1,1,55,3182
47,1,1,36,3182
24,1,1,35,3182
41,1,1,40,3183
23,1,1,35,3183
17,2,6,0,3183
15,2,0,0,3183
69,1,6,0,3184
60,1,1,40,3184
30,1,1,40,3184
60,1,1,40,3185
55,1,1,40,3185
50,1,1,40,3186
49,1,1,45,3186
80,1,6,0,3187
25,1,1,40,3188
67,1,1,40,3189
67,1,6,40,3189
74,1,6,0,3190
70,1,1,30,3190
48,1,1,40,3190
15,2,0,0,3190
79,1,6,0,3191
55,1,6,0,3191
59,1,1,40,3192
59,1,1,50,3192
23,1,1,40,3192
69,1,6,0,3193
67,1,6,0,3193
79,1,6,0,3194
77,1,6,0,3194
74,1,6,0,3195
80,1,6,0,3196
61,1,6,20,3196
75,1,6,0,3197
72,1,6,0,3197
57,1,1,32,3198
56,1,1,25,3198
30,1,3,40,3199
30,2,1,20,3199
69,1,6,28,3200
65,1,6,0,3200
37,1,1,42,3201
37,1,1,40,3201
11,2,0,0,3201
4,3,0,0,3201
73,1,1,20,3202
37,1,1,40,3203
36,1,1,40,3203
13,2,0,0,3203
13,2,0,0,3203
63,1,1,60,3204
58,1,1,20,3204
67,1,6,0,3205
40,1,1,25,3206
36,1,1,40,3206
19,2,3,8,3206
18,2,6,0,3206
17,2,6,0,3206
15,2,0,0,3206
11,2,0,0,3206
8,2,0,0,3206
42,1,1,40,3207
37,1,1,52,3207
6,2,0,0,3207
3,3,0,0,3207
86,1,6,0,3208
78,1,6,0,3208
46,1,1,40,3209
45,1,1,35,3209
21,2,1,40,3209
4,1,0,0,3209
74,1,6,0,3210
71,1,1,12,3210
54,1,1,40,3211
47,1,1,40,3211
58,1,1,40,3212
51,1,1,40,3213
58,1,6,0,3214
52,1,1,40,3214
70,1,6,0,3215
59,1,1,20,3216
82,1,6,0,3217
51,1,1,50,3218
50,1,1,8,3218
12,3,0,0,3218
47,1,1,30,3219
57,1,6,0,3220
49,1,1,40,3221
27,1,1,50,3222
24,2,6,0,3222
44,1,1,40,3223
42,1,1,30,3223
14,2,0,0,3223
39,1,3,0,3224
39,1,1,40,3224
64,1,6,0,3225
32,1,6,0,3226
31,1,1,40,3226
9,2,0,0,3226
3,1,0,0,3226
80,1,6,0,3227
64,1,1,40,3227
58,1,6,0,3228
57,1,1,42,3228
88,1,6,0,3229
87,1,6,0,3229
44,1,1,35,3230
25,1,6,40,3230
63,1,1,25,3231
50,1,1,45,3231
59,1,1,40,3232
59,1,6,0,3232
32,1,3,0,3232
31,1,1,40,3232
11,2,0,0,3232
7,2,0,0,3232
71,1,6,0,3233
62,1,6,0,3233
78,1,6,0,3234
30,1,1,41,3235
25,1,1,41,3235
12,2,0,0,3235
63,1,6,0,3236
52,1,1,36,3236
73,1,6,0,3237
57,1,1,40,3238
52,1,1,20,3238
17,2,6,0,3238
17,2,6,0,3238
42,1,1,40,3239
56,1,6,0,3240
21,1,1,30,3240
45,1,1,40,3241
33,1,6,0,3241
8,3,0,0,3241
6,3,0,0,3241
43,1,4,40,3242
41,3,1,40,3242
19,1,1,32,3242
18,2,6,0,3242
58,1,6,0,3243
52,1,1,40,3243
64,1,1,30,3244
60,1,1,35,3244
58,1,1,55,3245
49,1,1,40,3245
24,1,1,40,3245
22,1,1,40,3245
21,2,1,32,3245
14,2,0,0,3245
53,1,1,30,3246
48,1,1,40,3246
78,1,6,0,3247
72,1,1,30,3247
51,1,1,20,3247
8,2,0,0,3247
61,1,1,40,3248
57,1,1,40,3248
76,1,6,0,3249
66,1,6,0,3249
76,1,3,0,3250
76,1,6,0,3251
62,1,6,3,3251
20,1,3,25,3251
56,1,6,0,3252
23,1,3,40,3252
21,1,3,0,3252
32,1,6,0,3253
63,1,6,0,3254
61,1,6,0,3254
75,1,3,0,3255
70,1,6,3,3255
83,1,6,0,3256
79,1,6,0,3257
57,1,1,30,3258
61,1,1,40,3259
55,1,6,0,3259
11,2,0,0,3259
54,1,1,40,3260
53,1,6,0,3260
63,1,6,0,3261
63,1,1,32,3261
59,1,6,0,3261
92,1,6,0,3262
88,1,6,0,3262
69,1,1,50,3263
66,1,6,0,3263
59,1,6,0,3264
42,1,1,56,3265
41,1,1,25,3265
58,1,1,40,3266
54,1,1,40,3266
77,1,1,44,3267
45,1,1,40,3268
43,1,1,40,3268
11,1,0,0,3268
8,2,0,0,3268
73,1,6,0,3269
68,1,1,35,3269
45,1,1,40,3269
54,1,1,10,3270
52,1,1,40,3270
33,1,1,40,3271
64,1,1,30,3272
78,1,6,0,3273
49,1,1,40,3273
43,1,6,25,3273
14,2,0,0,3273
7,2,0,0,3273
66,2,6,0,3274
64,1,6,0,3274
78,1,6,0,3275
56,1,3,0,3275
15,2,0,0,3275
57,1,1,50,3276
68,1,6,0,3277
67,1,6,0,3277
37,1,6,0,3278
37,1,1,16,3278
11,2,0,0,3278
5,2,0,0,3278
35,3,6,30,3279
34,1,1,25,3279
13,3,0,0,3279
0,0,0,0,3279
54,1,1,52,3280
70,1,6,0,3281
30,1,6,0,3281
29,1,1,40,3282
24,1,1,30,3282
60,1,1,40,3283
45,1,1,45,3284
45,1,1,40,3284
19,1,1,42,3284
16,2,6,0,3284
76,1,6,0,3285
84,1,6,0,3286
80,1,6,0,3286
46,1,1,25,3287
35,1,3,40,3287
7,2,0,0,3287
64,1,6,0,3288
63,1,6,0,3288
64,1,6,0,3289
62,1,6,0,3289
36,1,6,0,3289
63,1,6,0,3290
63,1,3,10,3290
53,1,1,40,3291
48,1,1,45,3291
74,1,6,0,3292
61,1,1,45,3292
65,1,6,45,3293
62,1,6,5,3293
64,1,6,0,3294
53,1,1,40,3295
29,1,1,40,3295
26,1,1,50,3295
25,1,1,40,3295
51,1,1,40,3296
50,1,1,64,3296
22,1,6,40,3296
17,3,3,20,3296
75,1,1,30,3297
39,1,1,45,3298
39,1,1,40,3298
7,2,0,0,3298
78,1,6,0,3299
61,1,6,0,3300
68,1,1,4,3301
65,1,1,16,3301
33,1,1,45,3301
52,1,1,40,3302
51,1,1,45,3302
43,1,1,40,3303
43,1,1,32,3303
8,3,0,0,3303
6,3,0,0,3303
61,1,6,40,3304
56,1,6,0,3304
72,1,1,16,3305
70,1,6,0,3305
71,1,1,25,3306
70,1,6,0,3306
36,1,1,40,3307
35,1,1,40,3307
66,1,3,40,3308
56,1,1,40,3308
8,2,0,0,3308
63,1,1,40,3309
59,1,1,40,3309
51,1,1,50,3310
48,1,6,0,3310
80,1,6,0,3311
75,1,6,0,3311
42,1,1,48,3312
35,1,6,0,3312
15,2,0,0,3312
9,2,0,0,3312
8,2,0,0,3312
2,0,0,0,3312
43,1,6,0,3313
39,1,1,40,3313
17,2,1,23,3313
11,2,0,0,3313
10,2,0,0,3313
34,1,1,40,3314
33,1,1,30,3314
21,2,1,40,3315
64,1,6,0,3316
61,1,1,40,3316
66,1,1,32,3317
57,1,1,21,3317
41,3,4,50,3318
57,1,1,40,3319
52,1,1,40,3319
27,1,6,40,3319
73,1,1,40,3320
66,1,2,30,3320
69,1,6,0,3321
54,1,1,60,3322
47,1,1,40,3322
14,2,0,0,3322
11,2,0,0,3322
37,3,1,40,3323
17,2,3,30,3323
13,2,0,0,3323
56,1,1,40,3324
51,1,1,50,3324
51,1,1,40,3325
46,1,6,0,3325
24,1,6,0,3325
23,1,1,40,3325
21,1,1,40,3325
20,1,3,40,3325
3,1,0,0,3325
2,0,0,0,3325
41,1,1,70,3326
29,1,6,0,3326
5,2,0,0,3326
31,1,3,40,3327
30,1,3,40,3327
28,1,1,45,3327
68,1,1,54,3328
66,1,1,32,3328
50,1,6,0,3329
17,2,6,0,3329
14,2,0,0,3329
66,1,1,15,3330
66,1,6,0,3331
45,1,6,0,3332
48,1,1,40,3333
29,1,4,60,3334
27,1,6,0,3334
68,1,1,55,3335
66,1,1,20,3335
77,1,6,0,3336
75,1,6,0,3336
28,1,1,20,3337
28,1,1,40,3337
82,1,6,0,3338
44,1,1,40,3339
66,1,6,40,3340
66,1,6,0,3340
60,1,1,40,3341
59,1,1,40,3341
21,1,1,40,3341
18,2,6,0,3341
18,2,1,15,3341
17,1,1,30,3341
14,2,0,0,3341
14,2,0,0,3341
70,1,3,0,3342
58,1,1,10,3343
19,1,6,0,3343
53,1,1,40,3344
52,1,1,20,3344
92,1,6,0,3345
38,1,1,40,3346
30,1,6,0,3346
21,1,1,30,3346
18,2,1,25,3346
17,2,6,0,3346
5,2,0,0,3346
2,0,0,0,3346
74,1,1,30,3347
73,1,6,8,3348
47,1,1,40,3349
63,1,6,0,3350
62,1,6,0,3350
87,1,6,0,3351
87,1,6,0,3351
49,1,1,40,3352
47,1,1,50,3352
9,2,0,0,3352
7,2,0,0,3352
30,1,1,43,3353
29,1,1,41,3353
2,0,0,0,3353
0,0,0,0,3353
46,1,1,40,3354
45,1,1,40,3354
18,2,6,0,3354
15,2,0,0,3354
80,1,6,0,3355
79,1,6,0,3355
73,1,6,0,3356
80,1,6,0,3357
28,1,1,40,3358
28,1,6,0,3358
2,0,0,0,3358
70,1,6,0,3359
30,1,1,40,3360
39,1,6,0,3361
39,1,1,60,3361
6,3,0,0,3361
4,1,0,0,3361
83,1,6,0,3362
71,1,6,0,3362
63,1,1,50,3363
61,1,1,50,3363
70,1,6,0,3364
70,1,6,0,3364
88,1,6,0,3365
88,1,6,0,3365
63,1,1,45,3366
50,1,1,21,3366
61,1,1,40,3367
47,1,1,20,3367
30,1,2,40,3368
30,1,1,40,3368
92,1,6,0,3369
56,1,1,52,3370
32,1,1,40,3371
30,1,1,40,3371
12,2,0,0,3371
9,2,0,0,3371
3,1,0,0,3371
28,1,1,65,3372
27,1,1,50,3372
64,1,1,40,3373
25,1,1,40,3373
45,1,1,32,3374
44,1,1,40,3374
14,2,0,0,3374
66,1,1,15,3375
57,1,1,25,3375
47,1,1,35,3376
47,1,1,60,3376
92,1,6,0,3377
71,1,6,0,3378
58,1,1,45,3379
58,1,1,40,3379
62,1,1,50,3380
58,1,6,0,3380
77,1,6,0,3381
77,1,1,25,3381
51,1,1,40,3381
49,1,1,50,3381
12,3,0,0,3381
64,1,6,0,3382
39,1,1,40,3382
36,1,1,45,3382
24,1,1,40,3382
17,2,1,25,3382
3,1,0,0,3382
1,0,0,0,3382
57,1,1,20,3383
70,1,6,0,3384
59,1,6,0,3385
52,1,6,0,3386
51,1,6,0,3386
68,1,6,40,3387
52,1,1,40,3388
48,1,1,40,3388
64,1,6,0,3389
55,1,3,40,3389
44,1,1,30,3390
43,1,1,9,3390
11,2,0,0,3390
24,1,1,40,3391
24,1,1,40,3391
52,1,1,46,3392
82,1,6,0,3393
76,1,6,30,3393
54,1,1,40,3394
53,1,1,40,3394
72,1,6,0,3395
47,2,1,40,3395
26,1,1,60,3396
50,1,1,40,3397
35,1,1,30,3397
20,1,1,35,3397
34,1,1,40,3398
31,1,1,40,3398
3,3,0,0,3398
1,0,0,0,3398
92,1,6,0,3399
62,1,6,0,3399
60,1,1,58,3399
65,1,6,0,3400
63,1,6,0,3400
26,1,3,55,3401
25,1,1,45,3401
52,1,1,45,3402
42,1,6,0,3402
10,2,0,0,3402
7,2,0,0,3402
38,1,1,40,3403
37,1,1,40,3403
9,2,0,0,3403
5,3,0,0,3403
92,1,6,0,3404
80,1,1,32,3405
76,1,6,0,3405
71,2,1,25,3406
69,1,6,0,3406
23,1,1,40,3407
22,1,6,10,3407
84,1,6,0,3408
83,1,6,0,3408
59,1,1,40,3409
72,1,1,40,3410
52,1,1,40,3410
50,1,1,40,3410
63,1,1,8,3411
29,1,1,25,3412
28,1,1,4,3412
6,2,0,0,3412
1,0,0,0,3412
79,1,6,0,3413
73,1,1,10,3414
71,1,6,0,3414
53,1,6,30,3415
53,1,1,40,3415
43,1,1,40,3416
43,1,1,40,3416
16,2,1,10,3416
12,2,0,0,3416
41,1,1,40,3417
40,1,1,45,3417
17,2,6,0,3417
67,1,1,25,3418
67,1,6,0,3418
73,1,6,0,3419
69,1,6,0,3419
83,1,6,0,3420
50,1,3,0,3420
26,1,1,32,3420
87,1,6,0,3421
83,1,6,0,3421
35,1,3,20,3422
80,1,6,0,3423
72,1,6,0,3424
74,1,6,0,3425
70,1,6,0,3425
49,1,1,40,3426
47,1,1,40,3426
16,2,6,2,3426
61,1,6,0,3427
50,1,1,45,3427
13,2,0,0,3427
68,1,6,0,3428
54,1,6,0,3429
79,1,6,0,3430
59,1,1,40,3430
29,1,6,0,3430
35,1,1,50,3431
15,2,0,0,3431
68,1,1,40,3432
67,1,6,0,3433
51,1,6,0,3434
51,1,1,40,3434
22,1,1,30,3434
13,2,0,0,3434
67,1,6,0,3435
41,2,1,20,3436
20,1,3,40,3436
17,2,6,0,3436
16,2,6,0,3436
10,2,0,0,3436
82,1,6,0,3437
44,1,1,40,3438
39,1,1,15,3438
2,0,0,0,3438
70,1,6,0,3439
54,1,6,0,3439
12,2,0,0,3439
8,2,0,0,3439
8,2,0,0,3439
5,2,0,0,3439
77,1,6,10,3440
62,1,6,0,3440
52,1,1,45,3441
48,1,1,40,3441
21,2,1,28,3441
19,1,1,30,3441
87,1,6,0,3442
38,2,3,65,3443
60,1,1,40,3444
59,1,6,0,3444
79,1,6,0,3445
48,1,1,40,3446
40,1,1,40,3447
40,1,1,40,3447
25,1,1,40,3448
24,1,6,0,3448
5,2,0,0,3448
3,1,0,0,3448
0,0,0,0,3448
81,1,6,0,3449
74,1,1,40,3450
21,1,1,30,3450
17,2,6,0,3450
73,1,1,40,3451
61,1,1,40,3451
50,1,3,26,3452
42,2,1,41,3452
21,1,1,40,3452
20,2,1,40,3452
60,1,1,6,3453
40,1,1,40,3453
14,2,0,0,3453
9,2,0,0,3453
23,2,3,0,3454
23,1,1,40,3454
58,1,1,45,3455
57,1,1,40,3455
67,1,6,0,3456
40,1,1,40,3456
40,1,1,25,3456
56,1,1,30,3457
34,1,1,40,3457
4,1,0,0,3457
84,1,6,0,3458
80,1,6,0,3458
30,1,3,22,3459
25,1,3,23,3459
10,2,0,0,3459
72,1,6,0,3460
68,1,6,0,3461
68,1,6,0,3461
61,1,6,0,3462
52,1,1,40,3463
50,1,1,40,3463
17,2,6,0,3463
12,2,0,0,3463
45,1,1,60,3464
43,1,1,50,3464
14,2,0,0,3464
74,1,6,0,3465
72,1,1,70,3465
92,1,6,0,3466
66,1,6,0,3466
66,1,6,0,3466
36,2,1,50,3467
62,1,1,40,3468
61,1,1,40,3468
81,1,6,0,3469
31,1,1,40,3470
31,1,6,0,3470
0,0,0,0,3470
54,1,3,4,3471
23,2,6,0,3471
65,1,6,0,3472
50,1,6,0,3472
45,1,1,38,3473
45,1,6,8,3473
7,2,0,0,3473
5,3,0,0,3473
68,1,1,30,3474
39,1,1,40,3475
36,1,1,25,3475
13,2,0,0,3475
45,1,1,40,3476
42,1,6,8,3476
16,1,6,0,3476
14,2,0,0,3476
8,2,0,0,3476
84,1,6,0,3477
59,1,1,40,3477
58,1,1,40,3477
55,1,1,40,3478
46,1,1,40,3479
45,1,1,40,3479
16,2,6,0,3479
12,2,0,0,3479
71,1,6,0,3480
35,1,1,40,3481
33,1,1,40,3481
2,0,0,0,3481
2,0,0,0,3481
70,1,6,0,3482
69,1,6,0,3482
67,1,6,0,3483
65,1,6,0,3483
49,1,3,4,3484
45,1,1,55,3484
21,2,3,10,3484
59,1,1,40,3485
27,1,6,0,3485
23,1,1,40,3485
4,1,0,0,3485
1,0,0,0,3485
47,1,1,30,3486
19,1,6,20,3486
11,2,0,0,3486
7,2,0,0,3486
51,1,1,45,3487
49,1,6,0,3487
27,3,1,40,3487
7,2,0,0,3487
70,1,6,0,3488
68,1,6,0,3488
81,1,6,0,3489
51,1,1,55,3489
58,1,2,24,3490
56,1,6,16,3490
24,1,1,56,3490
25,1,1,32,3491
24,1,1,50,3491
31,1,1,40,3492
27,2,1,32,3492
9,2,0,0,3492
7,2,0,0,3492
3,1,0,0,3492
49,1,1,30,3493
22,2,1,40,3493
69,1,6,0,3494
61,1,6,0,3494
80,1,6,0,3495
77,1,6,40,3495
60,1,6,42,3496
56,1,1,40,3496
69,1,6,0,3497
58,1,1,32,3498
44,1,1,40,3498
37,1,1,40,3498
24,1,1,30,3498
14,2,0,0,3498
58,1,6,0,3499
50,1,1,40,3499
9,2,0,0,3499
7,2,0,0,3499
67,1,6,0,3500
67,1,6,0,3500
40,1,1,28,3501
40,1,1,50,3501
70,1,6,0,3502
52,1,1,1,3502
62,1,1,40,3503
59,1,1,40,3503
29,1,3,0,3503
66,1,1,25,3504
55,1,6,0,3504
65,1,6,2,3505
54,1,1,40,3505
43,1,1,50,3506
39,1,1,40,3506
18,2,1,20,3506
16,2,1,24,3506
14,2,0,0,3506
14,2,0,0,3506
11,2,0,0,3506
77,1,6,0,3507
69,1,6,0,3507
63,1,6,0,3508
61,1,6,0,3508
62,1,6,0,3509
54,1,3,0,3509
52,1,3,0,3509
74,1,3,35,3510
55,1,1,45,3511
50,1,6,0,3511
56,1,1,50,3512
42,2,1,40,3512
24,1,1,40,3512
13,2,0,0,3512
92,1,6,0,3513
56,3,1,45,3514
48,1,1,60,3515
45,1,1,40,3515
16,2,6,0,3515
51,1,1,40,3516
25,1,1,40,3517
24,1,1,40,3517
61,1,1,40,3518
61,1,1,40,3518
50,1,1,40,3519
63,1,6,0,3520
62,1,1,40,3520
45,1,1,52,3521
38,1,6,0,3521
30,1,1,35,3522
30,1,6,0,3522
13,3,0,0,3522
10,2,0,0,3522
3,1,0,0,3522
75,1,6,0,3523
73,1,6,0,3523
63,1,6,0,3524
59,1,1,40,3524
53,1,1,40,3525
68,1,6,0,3526
67,1,6,0,3526
31,1,1,40,3527
60,1,6,0,3528
59,1,1,45,3528
55,1,3,0,3529
61,1,6,0,3530
60,1,6,0,3530
57,1,1,40,3531
55,1,1,20,3532
22,1,1,35,3532
21,2,6,35,3532
67,1,6,0,3533
38,1,1,70,3534
33,1,1,40,3534
10,2,0,0,3534
9,2,0,0,3534
60,1,1,38,3535
56,1,6,40,3535
79,1,6,0,3536
29,1,1,40,3537
23,1,1,20,3537
6,2,0,0,3537
67,1,6,0,3538
63,1,6,0,3538
72,1,6,0,3539
68,1,6,32,3539
73,1,1,20,3540
73,1,6,0,3541
43,1,6,0,3542
40,1,1,40,3542
81,1,6,0,3543
77,1,6,0,3543
66,1,6,0,3544
88,1,6,0,3545
45,1,1,40,3546
40,1,1,37,3546
16,2,1,30,3546
15,2,0,0,3546
12,2,0,0,3546
46,1,1,40,3547
41,1,1,43,3547
15,2,0,0,3547
12,2,0,0,3547
73,1,6,0,3548
71,1,6,0,3548
20,2,6,0,3548
57,1,3,0,3549
45,1,3,0,3549
12,2,0,0,3549
78,1,6,0,3550
78,1,6,0,3550
64,1,1,40,3551
53,2,1,40,3551
57,1,1,39,3552
62,1,1,40,3553
35,1,1,40,3553
29,1,1,40,3553
25,1,3,0,3553
66,1,6,0,3554
60,1,6,0,3554
41,1,1,50,3555
38,1,1,50,3555
19,2,1,36,3555
18,2,1,12,3555
7,2,0,0,3555
56,1,6,0,3556
41,1,1,40,3557
16,2,6,0,3557
15,2,0,0,3557
9,2,0,0,3557
62,1,1,40,3558
63,1,6,0,3559
62,1,1,40,3560
63,1,1,20,3561
57,1,1,40,3561
45,1,4,40,3562
40,1,3,40,3562
12,2,0,0,3562
3,1,0,0,3562
44,1,1,45,3563
41,1,6,0,3563
10,3,0,0,3563
9,3,0,0,3563
7,3,0,0,3563
66,1,6,0,3564
65,1,6,0,3564
75,1,1,32,3565
66,1,3,20,3565
72,1,6,0,3566
34,2,3,32,3566
58,1,1,18,3567
61,1,1,40,3568
61,1,6,0,3568
58,1,1,45,3569
65,1,3,40,3570
29,1,1,40,3571
24,2,1,40,3571
74,1,6,0,3572
56,1,1,65,3573
55,1,3,40,3573
50,1,6,0,3574
49,1,1,40,3574
21,1,1,40,3574
15,2,0,0,3574
78,1,6,0,3575
51,1,6,0,3575
46,1,2,40,3576
42,1,1,33,3576
22,1,1,40,3576
52,1,6,0,3577
44,1,1,42,3577
70,1,6,0,3578
54,1,1,30,3579
32,1,1,30,3579
19,1,6,20,3579
18,2,6,0,3579
8,2,0,0,3579
3,3,0,0,3579
80,1,6,0,3580
79,1,6,0,3580
27,2,1,45,3581
39,1,1,40,3582
37,1,6,0,3582
10,2,0,0,3582
8,2,0,0,3582
4,3,0,0,3582
48,1,1,40,3583
45,1,3,40,3583
20,1,3,30,3583
72,1,6,0,3584
63,1,1,25,3585
63,1,1,45,3585
84,1,6,0,3586
52,1,1,50,3587
51,1,6,13,3587
7,3,0,0,3587
61,1,6,0,3588
57,1,3,0,3588
50,1,1,10,3588
49,1,1,40,3588
36,1,6,0,3588
19,2,3,0,3588
18,2,1,25,3588
61,1,1,10,3589
77,1,6,0,3590
76,1,6,0,3591
67,1,6,0,3592
40,1,1,40,3593
37,2,1,45,3593
67,1,6,0,3594
57,1,1,24,3594
44,1,6,0,3595
7,3,0,0,3595
79,1,6,50,3596
65,1,6,0,3597
59,1,6,0,3597
48,1,1,40,3597
20,1,6,0,3597
79,1,6,0,3598
61,1,6,0,3599
52,2,6,6,3599
69,1,6,40,3600
67,1,1,40,3600
62,1,6,0,3601
59,1,6,0,3601
77,1,6,0,3602
68,1,6,0,3602
52,1,6,0,3603
51,1,1,45,3603
19,2,1,24,3603
40,1,1,60,3604
40,1,1,30,3604
62,1,1,2,3605
61,1,6,0,3605
57,1,1,50,3606
53,1,6,0,3606
46,1,1,60,3607
41,1,1,40,3607
9,2,0,0,3607
7,2,0,0,3607
39,1,1,45,3608
34,1,6,0,3608
5,2,0,0,3608
2,0,0,0,3608
61,1,1,40,3609
62,1,6,40,3610
28,2,1,35,3611
55,1,3,0,3612
36,1,1,50,3613
34,1,1,40,3613
2,0,0,0,3613
43,1,1,40,3614
32,3,1,40,3614
2,0,0,0,3614
2,0,0,0,3614
67,1,6,0,3615
66,1,1,20,3615
78,2,6,1,3616
68,1,3,0,3616
81,1,1,45,3617
52,1,6,0,3618
21,1,1,40,3618
1,0,0,0,3618
38,1,1,38,3619
38,1,6,0,3619
16,2,6,0,3619
15,2,0,0,3619
9,2,0,0,3619
60,1,1,40,3620
60,1,6,0,3620
84,1,1,2,3621
80,1,6,0,3621
61,1,6,0,3622
60,1,6,0,3622
70,1,6,0,3623
70,1,6,0,3623
51,1,6,40,3624
67,1,6,0,3625
41,1,6,0,3626
34,1,1,65,3626
13,2,0,0,3626
12,2,0,0,3626
81,1,6,0,3627
64,1,1,16,3627
50,1,1,40,3628
22,1,1,40,3629
22,1,1,14,3629
0,0,0,0,3629
88,1,6,0,3630
56,1,1,50,3631
56,1,6,0,3631
17,2,6,0,3631
15,2,0,0,3631
57,1,1,40,3632
51,1,1,40,3632
11,2,0,0,3632
32,1,1,40,3633
29,1,1,40,3633
24,2,1,32,3633
60,1,6,0,3634
87,1,6,0,3635
76,1,6,0,3635
70,1,6,0,3636
57,1,6,0,3636
66,1,1,36,3637
61,1,1,36,3637
51,1,6,0,3638
72,1,6,0,3639
72,1,6,0,3639
66,1,3,35,3640
39,1,1,20,3640
81,1,6,0,3641
74,1,6,0,3641
57,1,1,40,3642
26,1,6,0,3643
24,1,1,50,3643
2,0,0,0,3643
43,1,1,40,3644
45,1,1,40,3645
24,1,1,40,3645
15,2,0,0,3645
12,2,0,0,3645
3,2,0,0,3645
60,1,1,32,3646
59,1,6,0,3647
78,1,6,0,3648
78,1,6,0,3649
67,1,1,40,3649
62,1,1,36,3650
73,1,6,0,3651
68,1,6,0,3651
46,1,6,0,3651
52,1,1,35,3652
51,2,1,40,3652
66,1,6,0,3653
88,1,6,0,3654
61,1,6,0,3654
56,1,6,0,3654
36,1,6,0,3655
35,1,1,40,3655
