AGE,ENROLL,ESR,HOURS,HHID
78,1,6,0,5644
76,1,6,0,5645
53,1,6,0,5645
43,1,6,0,5645
32,1,1,35,5645
31,1,3,0,5645
61,1,6,0,5646
61,1,1,40,5646
51,1,1,40,5647
50,1,1,40,5647
22,2,1,20,5647
51,1,1,25,5648
19,2,6,0,5648
17,2,6,0,5648
13,2,0,0,5648
81,1,6,0,5649
68,1,6,0,5650
41,1,6,0,5650
50,1,1,60,5651
47,1,1,40,5651
16,2,1,6,5651
58,1,6,0,5652
56,1,6,0,5652
36,1,1,40,5652
73,1,6,0,5653
68,1,2,42,5653
54,1,1,75,5653
75,1,6,0,5654
60,1,6,0,5655
48,1,1,55,5655
83,1,6,0,5656
60,1,1,40,5656
58,1,6,0,5657
72,1,1,50,5658
59,1,1,2,5658
60,1,6,0,5659
72,1,6,0,5660
64,1,1,42,5660
60,1,6,0,5661
58,1,6,0,5661
73,1,6,0,5662
68,1,6,0,5662
62,1,1,60,5663
57,1,1,20,5663
62,1,6,0,5664
48,1,1,40,5665
42,1,6,0,5665
19,1,1,40,5665
7,2,0,0,5665
69,1,6,0,5666
71,1,6,0,5667
71,1,6,0,5667
45,1,1,15,5667
61,1,1,11,5668
58,1,6,0,5669
60,1,6,30,5670
58,1,6,0,5670
58,1,3,4,5671
55,1,1,50,5671
23,2,6,20,5671
48,1,1,40,5672
47,1,1,43,5672
72,1,6,0,5673
69,1,6,0,5673
45,1,1,30,5674
15,2,0,0,5674
12,2,0,0,5674
32,1,1,50,5675
32,1,6,0,5675
11,2,0,0,5675
8,2,0,0,5675
4,1,0,0,5675
1,0,0,0,5675
61,1,1,36,5676
61,1,6,0,5677
58,1,1,80,5677
63,1,1,10,5678
66,1,6,0,5679
48,2,1,40,5680
44,1,1,40,5680
18,2,1,10,5680
57,1,6,40,5681
55,1,1,20,5681
53,1,1,45,5682
52,1,6,0,5682
22,2,6,0,5682
14,2,0,0,5682
89,1,6,0,5683
57,1,6,40,5684
54,1,1,40,5684
53,1,1,45,5685
52,1,1,50,5685
65,1,6,30,5686
62,1,1,32,5686
79,1,6,0,5687
71,1,6,0,5687
64,1,1,25,5688
62,1,6,0,5688
33,1,1,40,5689
31,1,6,0,5689
4,2,0,0,5689
1,0,0,0,5689
40,1,1,30,5690
40,1,1,30,5690
39,1,6,40,5690
70,1,6,35,5691
61,1,6,35,5691
69,1,6,0,5692
67,1,6,0,5692
44,1,6,0,5693
44,1,1,60,5693
15,1,0,0,5693
12,2,0,0,5693
7,2,0,0,5693
3,1,0,0,5693
81,1,6,0,5694
76,1,6,0,5694
26,1,1,40,5695
24,1,1,72,5695
64,1,6,0,5696
57,1,1,50,5696
75,1,6,0,5697
73,1,6,0,5697
61,1,1,45,5698
18,2,6,8,5698
17,2,6,0,5698
14,2,0,0,5698
41,1,6,2,5699
41,1,1,45,5699
9,2,0,0,5699
5,3,0,0,5699
67,1,6,0,5700
67,1,6,0,5701
71,1,1,16,5702
65,1,6,0,5702
31,1,1,25,5702
67,1,6,0,5703
62,1,6,0,5703
43,1,1,45,5704
42,1,6,0,5704
25,1,6,0,5704
57,1,6,0,5705
57,1,6,0,5705
57,1,6,0,5706
54,1,6,0,5706
77,1,6,0,5707
38,1,1,40,5708
34,1,2,50,5708
51,1,1,50,5709
48,1,6,0,5709
25,1,1,40,5709
24,2,1,40,5709
19,2,1,15,5709
7,2,0,0,5709
78,1,6,0,5710
78,1,6,0,5710
66,1,6,0,5711
82,1,6,0,5712
79,1,6,0,5712
62,1,6,0,5713
52,1,1,50,5713
22,1,1,25,5713
68,1,1,30,5714
68,1,1,35,5714
30,1,1,40,5715
28,1,1,28,5715
52,1,1,60,5716
42,1,6,0,5716
23,1,1,40,5716
21,1,6,30,5716
18,2,1,4,5716
15,3,0,0,5716
12,3,0,0,5716
9,3,0,0,5716
9,3,0,0,5716
7,3,0,0,5716
3,1,0,0,5716
62,1,6,0,5717
59,1,6,0,5717
71,1,6,0,5718
68,1,6,0,5718
56,1,6,0,5719
55,1,6,0,5719
69,1,6,6,5720
59,1,6,40,5720
44,1,2,50,5721
43,1,6,0,5721
18,2,2,10,5721
16,2,2,10,5721
15,1,0,0,5721
14,2,0,0,5721
13,2,0,0,5721
5,2,0,0,5721
55,1,1,30,5722
52,1,6,0,5722
48,1,1,20,5723
44,1,1,32,5723
82,1,6,0,5724
79,1,6,0,5724
84,1,6,0,5725
54,1,3,16,5725
52,1,3,55,5726
44,1,3,50,5726
8,2,0,0,5726
62,1,6,40,5727
50,1,1,40,5727
44,1,3,30,5727
7,2,0,0,5727
6,2,0,0,5727
3,1,0,0,5727
33,1,1,65,5728
28,2,6,0,5728
69,1,1,40,5729
56,1,1,40,5729
42,1,1,60,5729
11,2,0,0,5729
71,1,6,0,5730
54,1,1,25,5730
51,1,1,40,5730
68,1,6,25,5731
67,1,6,0,5731
33,1,1,40,5732
29,1,6,0,5732
13,2,0,0,5732
10,2,0,0,5732
4,2,0,0,5732
2,0,0,0,5732
56,1,6,0,5733
51,1,1,40,5733
30,1,1,50,5733
3,3,0,0,5733
64,1,6,0,5734
64,1,1,84,5734
29,2,1,30,5734
8,2,0,0,5734
77,1,6,0,5735
77,1,6,0,5735
56,1,1,40,5736
50,1,1,35,5736
24,1,1,40,5736
57,1,6,0,5737
57,1,6,0,5737
73,1,6,0,5738
69,1,6,0,5738
94,1,6,0,5739
52,1,3,0,5740
49,1,1,35,5740
29,1,1,38,5740
49,1,1,40,5741
49,1,1,40,5741
14,2,0,0,5741
57,1,6,0,5742
35,1,1,50,5743
35,1,6,0,5743
1,0,0,0,5743
58,1,1,40,5744
57,1,6,30,5744
63,2,1,20,5745
46,1,1,2,5746
41,1,1,55,5746
7,2,0,0,5746
7,2,0,0,5746
4,2,0,0,5746
58,1,6,0,5747
51,1,1,25,5747
68,1,6,0,5748
53,1,3,40,5749
51,1,3,0,5749
29,1,6,0,5749
25,1,6,0,5749
22,1,1,40,5749
7,2,0,0,5749
79,1,6,0,5750
79,1,6,0,5750
46,1,1,30,5751
46,1,1,40,5751
64,1,1,32,5752
61,1,6,0,5752
18,2,3,0,5752
33,1,1,8,5753
69,1,1,45,5754
65,1,1,30,5755
50,1,1,35,5755
15,2,0,0,5755
36,1,1,50,5756
34,1,1,32,5756
14,2,0,0,5756
11,2,0,0,5756
5,2,0,0,5756
22,1,1,40,5757
64,1,1,40,5758
51,1,1,20,5758
67,1,6,0,5759
61,1,1,30,5759
79,1,6,0,5760
56,1,6,0,5760
49,1,1,40,5760
42,3,1,40,5761
34,1,1,40,5761
14,2,0,0,5761
51,1,1,40,5762
45,1,6,0,5762
21,1,1,40,5762
18,2,6,0,5762
67,1,6,0,5763
62,1,1,40,5764
85,1,6,0,5765
69,1,6,0,5765
75,1,1,20,5766
72,1,1,40,5766
51,1,2,40,5767
45,1,1,36,5767
15,2,0,0,5767
48,1,6,15,5768
44,2,1,40,5768
24,2,6,0,5768
16,2,6,0,5768
59,1,6,0,5769
53,1,1,30,5769
77,1,6,0,5770
64,1,6,0,5771
63,1,2,40,5771
62,1,6,45,5772
62,1,1,50,5772
57,1,1,10,5773
54,1,1,45,5773
56,1,1,40,5774
55,1,1,40,5774
23,1,1,32,5774
17,2,1,5,5774
58,1,1,40,5775
57,1,1,40,5776
72,1,6,0,5777
71,1,6,0,5778
90,1,6,0,5779
87,1,6,0,5779
56,1,6,0,5780
34,2,1,10,5780
31,1,1,25,5780
8,2,0,0,5780
1,0,0,0,5780
54,1,1,40,5781
51,1,1,40,5781
64,1,2,40,5782
90,1,6,0,5783
38,1,1,40,5784
37,1,1,50,5784
5,2,0,0,5784
84,1,6,0,5785
43,1,1,32,5786
4,3,0,0,5786
22,1,1,40,5787
22,1,1,32,5787
2,0,0,0,5787
81,1,6,0,5788
77,1,6,0,5788
72,1,1,19,5789
67,1,6,0,5789
31,1,1,60,5789
38,1,1,50,5790
36,1,6,0,5790
2,0,0,0,5790
71,1,6,0,5791
71,1,6,0,5791
53,1,1,40,5792
52,1,1,40,5792
72,1,1,25,5793
69,1,6,0,5793
56,1,6,0,5793
53,1,1,40,5793
42,1,1,32,5793
63,1,1,40,5794
63,1,3,16,5794
59,1,6,10,5795
56,1,6,20,5795
37,1,3,0,5796
58,1,1,40,5797
55,1,6,0,5797
55,1,6,0,5798
53,1,1,40,5798
73,1,6,0,5799
71,1,6,0,5799
54,1,1,50,5800
49,1,6,0,5800
16,2,6,0,5800
13,2,0,0,5800
84,1,6,0,5801
80,1,6,0,5802
78,1,6,0,5802
80,1,6,0,5803
79,1,6,0,5803
79,1,6,0,5804
45,1,6,0,5805
79,1,6,0,5806
67,1,1,40,5807
65,2,6,0,5807
46,3,1,34,5808
38,1,1,40,5808
59,1,1,32,5809
77,1,6,0,5810
60,1,6,0,5811
55,1,1,50,5812
55,1,1,40,5813
73,1,6,0,5814
71,1,6,0,5814
78,1,6,0,5815
49,1,6,0,5815
48,1,1,50,5815
57,1,6,0,5816
50,1,6,0,5816
61,1,1,40,5817
57,1,1,40,5817
19,2,1,28,5817
75,1,6,0,5818
68,1,6,0,5818
68,1,6,0,5819
46,1,1,50,5819
49,1,1,36,5820
44,1,1,60,5820
10,2,0,0,5820
7,2,0,0,5820
6,1,0,0,5820
64,1,1,40,5821
61,1,1,24,5821
58,1,1,18,5822
30,2,1,30,5822
27,1,1,30,5822
73,1,6,0,5823
69,1,6,0,5823
48,1,6,0,5824
48,1,1,50,5824
18,2,6,0,5824
15,2,0,0,5824
71,1,6,0,5825
70,1,6,0,5825
46,1,6,0,5826
44,1,1,60,5826
20,2,1,24,5826
18,2,6,0,5826
15,2,0,0,5826
58,1,1,30,5827
57,1,1,50,5828
53,1,1,25,5828
45,1,2,50,5829
20,2,1,22,5829
58,1,1,40,5830
75,1,6,0,5831
68,1,6,0,5831
52,1,1,40,5832
52,1,1,40,5832
73,1,6,0,5833
69,1,6,0,5833
38,1,1,60,5834
32,1,6,0,5834
9,2,0,0,5834
6,2,0,0,5834
0,0,0,0,5834
80,1,6,0,5835
79,1,1,10,5836
85,1,1,40,5837
63,1,6,0,5838
61,1,1,10,5838
68,1,6,0,5839
57,1,1,40,5839
23,1,1,25,5839
52,1,1,30,5840
27,1,1,40,5840
26,1,1,12,5840
23,2,1,24,5840
71,1,6,0,5841
56,1,1,40,5841
36,1,1,96,5842
33,1,6,0,5842
8,2,0,0,5842
3,3,0,0,5842
0,0,0,0,5842
63,1,6,0,5843
54,1,1,40,5843
58,1,6,0,5844
59,1,1,35,5845
86,1,6,0,5846
61,1,1,40,5847
73,1,6,0,5848
65,1,1,45,5849
60,1,6,0,5849
16,2,6,20,5849
63,1,1,45,5850
62,1,6,0,5850
20,1,6,0,5850
29,1,1,36,5851
29,2,6,0,5851
69,1,6,0,5852
67,1,6,0,5852
27,1,1,40,5853
25,1,1,40,5853
87,1,6,0,5854
58,1,1,50,5855
56,1,6,0,5855
79,1,6,0,5856
57,1,1,10,5857
71,1,6,30,5858
57,1,6,0,5858
33,1,1,40,5859
33,1,1,40,5859
1,0,0,0,5859
47,1,1,40,5860
41,1,1,40,5860
10,2,0,0,5860
9,2,0,0,5860
34,1,1,40,5861
32,1,1,40,5861
62,1,1,40,5862
21,2,3,20,5862
11,3,0,0,5862
60,1,6,0,5863
58,1,6,0,5864
55,1,6,0,5864
53,1,1,45,5865
56,1,1,60,5866
52,1,1,22,5866
56,1,1,40,5867
54,1,1,25,5867
80,1,6,0,5868
68,1,6,0,5868
30,1,6,20,5869
7,2,0,0,5869
3,1,0,0,5869
1,0,0,0,5869
46,1,1,60,5870
39,1,1,45,5870
15,2,0,0,5870
51,1,1,40,5871
41,1,1,40,5871
17,2,6,0,5871
32,1,1,45,5872
30,1,6,0,5872
5,2,0,0,5872
3,2,0,0,5872
47,1,6,45,5873
46,1,6,0,5873
17,2,6,0,5873
12,2,0,0,5873
78,1,1,10,5874
71,1,1,5,5875
69,1,6,0,5875
50,1,1,40,5876
50,1,1,30,5876
24,1,1,40,5876
20,1,1,40,5876
59,1,6,0,5877
41,1,1,38,5877
65,1,6,0,5878
71,1,6,0,5879
69,1,6,0,5879
66,1,6,0,5880
49,1,1,40,5881
39,1,1,40,5882
35,1,1,35,5882
12,2,0,0,5882
77,1,6,0,5883
77,1,6,0,5883
88,1,6,0,5884
82,1,6,0,5884
50,1,6,0,5885
30,1,1,30,5885
15,2,0,0,5885
1,0,0,0,5885
66,1,6,20,5886
63,2,6,0,5886
39,1,1,40,5887
38,2,1,40,5887
3,1,0,0,5887
0,0,0,0,5887
57,1,1,40,5888
56,1,3,40,5888
33,2,1,35,5888
28,1,1,40,5888
23,2,1,40,5888
69,1,6,0,5889
68,1,6,0,5889
64,1,6,0,5890
61,1,6,28,5890
51,1,1,40,5891
15,1,0,0,5891
13,2,0,0,5891
12,2,0,0,5891
74,1,6,0,5892
64,1,6,0,5892
70,1,6,0,5893
47,1,6,0,5893
67,1,6,0,5894
72,1,1,30,5895
61,1,1,40,5895
84,1,6,0,5896
82,1,6,0,5896
56,1,3,0,5897
53,1,6,0,5897
49,1,3,0,5897
29,1,6,0,5897
10,2,0,0,5897
10,2,0,0,5897
5,2,0,0,5897
73,1,6,0,5898
44,1,6,0,5899
16,2,1,25,5899
68,1,1,1,5900
66,1,6,0,5900
64,1,6,0,5901
63,1,6,0,5901
69,1,6,0,5902
60,1,1,50,5902
84,1,6,0,5903
69,1,6,0,5903
65,1,6,0,5903
57,1,6,0,5904
56,1,6,0,5904
56,1,6,0,5904
16,1,6,0,5904
52,1,1,40,5905
44,1,1,40,5905
61,1,6,0,5906
58,1,1,28,5906
77,1,6,0,5907
76,2,6,0,5907
65,1,1,35,5908
60,1,6,0,5909
53,1,1,48,5909
53,1,6,0,5910
49,1,1,45,5910
16,2,6,0,5910
10,2,0,0,5910
62,1,2,40,5911
36,1,1,40,5912
6,2,0,0,5912
4,1,0,0,5912
27,1,1,40,5913
26,1,1,40,5913
3,1,0,0,5913
75,1,6,0,5914
67,1,6,0,5914
64,1,6,0,5915
63,1,6,0,5915
85,1,6,0,5916
68,1,6,25,5917
59,1,6,0,5917
54,1,1,55,5918
44,1,1,40,5919
42,1,1,40,5919
66,1,6,0,5920
64,1,6,0,5920
75,1,1,12,5921
38,1,1,40,5922
35,1,1,40,5922
63,1,6,0,5923
58,1,6,0,5923
63,1,6,0,5924
61,1,1,45,5924
45,1,1,40,5925
70,1,6,0,5926
68,1,6,0,5926
56,1,1,50,5927
56,1,1,20,5927
30,1,1,40,5927
27,1,1,30,5927
26,1,1,40,5928
85,1,6,0,5929
69,1,6,0,5929
30,1,6,8,5930
27,1,1,50,5930
83,1,6,0,5931
81,1,6,0,5931
52,1,6,0,5931
52,1,6,0,5931
20,1,1,40,5931
17,2,6,0,5931
42,1,1,60,5932
40,1,1,40,5932
16,2,6,0,5932
16,2,1,2,5932
14,2,0,0,5932
65,1,6,0,5933
64,1,1,40,5933
57,1,6,0,5934
24,1,1,40,5934
22,1,6,0,5934
2,0,0,0,5934
85,1,6,0,5935
45,1,1,45,5936
39,1,6,0,5936
11,2,0,0,5936
10,2,0,0,5936
53,1,1,50,5937
70,1,6,0,5938
63,1,6,0,5938
35,1,6,0,5939
32,1,1,40,5939
9,2,0,0,5939
65,1,1,40,5940
67,1,6,0,5941
56,1,1,40,5941
40,1,1,40,5942
39,1,6,0,5942
16,2,3,0,5942
12,2,0,0,5942
7,2,0,0,5942
39,1,1,35,5943
65,1,6,0,5944
58,1,1,40,5945
54,1,1,40,5945
72,1,6,0,5946
66,1,6,0,5946
67,1,1,20,5947
28,1,1,40,5948
27,1,2,40,5948
58,1,1,70,5949
57,1,1,65,5949
67,1,1,40,5950
66,1,6,0,5950
59,1,6,38,5951
58,1,1,40,5951
65,1,1,40,5952
60,1,1,30,5952
65,1,6,2,5953
71,1,1,40,5954
61,1,1,40,5954
59,1,1,15,5955
38,1,1,40,5956
32,1,1,55,5956
71,1,6,0,5957
78,1,6,0,5958
33,1,2,36,5959
12,2,0,0,5959
8,2,0,0,5959
53,1,1,40,5960
47,1,1,30,5960
16,2,6,0,5960
10,2,0,0,5960
62,1,1,40,5961
55,1,1,40,5961
62,1,6,0,5962
88,1,6,0,5963
81,1,6,0,5963
56,1,1,30,5964
61,1,1,40,5965
59,1,3,60,5965
59,2,1,45,5966
55,1,1,50,5967
76,1,6,0,5968
71,2,1,60,5968
69,1,1,30,5969
65,1,6,0,5970
57,1,1,36,5970
56,1,6,8,5971
54,1,6,0,5971
60,1,1,40,5972
59,1,6,0,5972
68,1,6,0,5973
68,1,1,40,5973
42,1,1,40,5974
94,1,6,0,5975
56,1,1,40,5975
56,1,1,50,5975
20,3,6,40,5975
59,1,6,40,5976
52,1,1,40,5976
25,1,1,35,5977
22,1,6,45,5977
48,1,1,40,5978
47,1,1,40,5978
15,2,0,0,5978
6,3,0,0,5978
68,1,6,0,5979
66,1,6,0,5979
39,1,1,72,5979
39,1,1,72,5979
72,1,6,0,5980
70,1,6,0,5980
42,1,1,45,5981
41,1,1,12,5981
6,2,0,0,5981
5,2,0,0,5981
94,1,6,0,5982
55,1,1,40,5983
52,1,3,5,5984
50,1,1,40,5984
20,1,1,40,5984
37,1,2,40,5985
59,1,1,18,5986
58,1,1,20,5986
52,1,1,40,5987
50,1,1,40,5987
19,2,1,40,5987
17,2,1,10,5987
15,2,0,0,5987
66,1,1,40,5988
55,1,1,50,5988
34,1,1,45,5989
32,1,1,55,5989
29,1,1,36,5990
29,1,1,16,5990
2,0,0,0,5990
0,0,0,0,5990
71,1,6,0,5991
69,1,6,0,5991
83,1,6,0,5992
52,1,1,40,5992
50,1,1,40,5992
26,1,1,48,5992
68,1,6,0,5993
64,1,6,0,5993
59,1,6,0,5994
37,1,1,40,5995
35,1,1,40,5995
5,2,0,0,5995
3,1,0,0,5995
0,0,0,0,5995
53,1,1,50,5996
52,1,6,0,5996
25,2,1,15,5996
55,1,1,40,5997
53,1,1,40,5997
20,2,1,20,5997
18,2,6,0,5997
17,2,6,30,5997
80,1,6,0,5998
68,1,1,7,5999
67,1,1,40,5999
62,1,6,0,6000
58,1,1,50,6000
88,1,6,0,6001
84,1,6,0,6001
64,1,6,4,6002
57,1,1,40,6002
86,1,6,0,6003
83,1,6,0,6003
62,1,1,28,6004
59,1,1,40,6004
82,1,6,0,6005
71,1,6,0,6006
42,1,6,0,6006
12,2,0,0,6006
61,1,6,0,6007
57,1,6,0,6007
25,1,1,28,6007
22,2,1,40,6007
19,2,1,30,6007
63,1,6,0,6008
62,1,6,0,6008
43,1,1,60,6009
54,1,1,60,6010
51,1,6,0,6010
22,1,6,0,6010
13,2,0,0,6010
63,1,6,50,6011
38,1,1,15,6011
50,1,1,40,6012
15,2,0,0,6012
59,1,6,0,6013
49,1,6,0,6013
59,1,6,0,6014
59,1,6,0,6014
69,1,1,20,6015
59,1,6,0,6015
58,1,6,0,6016
67,1,6,0,6017
62,1,6,0,6017
38,1,3,0,6018
35,2,1,36,6018
15,2,0,0,6018
13,2,0,0,6018
10,2,0,0,6018
7,2,0,0,6018
63,1,1,32,6019
72,1,6,0,6020
87,1,6,0,6021
62,1,6,0,6021
55,1,1,50,6022
77,1,6,0,6023
55,1,6,15,6024
11,2,0,0,6024
61,1,1,40,6025
56,1,2,40,6025
61,1,6,0,6026
69,1,6,0,6027
54,1,6,0,6027
16,2,6,0,6027
24,1,1,40,6028
68,1,6,0,6029
30,1,1,50,6029
37,1,1,40,6030
33,1,1,40,6030
5,2,0,0,6030
4,1,0,0,6030
0,0,0,0,6030
62,1,1,40,6031
71,1,6,0,6032
65,1,6,0,6032
79,1,6,0,6033
57,1,1,40,6034
62,1,1,60,6035
46,1,3,40,6035
14,2,0,0,6035
60,1,6,0,6036
44,1,1,40,6037
42,1,1,30,6037
4,3,0,0,6037
87,1,6,0,6038
84,1,6,0,6038
48,1,1,40,6039
39,1,1,24,6039
7,2,0,0,6039
7,2,0,0,6039
52,1,1,40,6040
74,1,6,25,6041
51,1,1,40,6042
80,1,6,0,6043
77,1,6,0,6043
71,1,6,0,6044
68,1,6,0,6044
66,1,6,0,6045
71,1,6,0,6046
69,1,3,0,6047
67,1,6,16,6048
62,1,1,40,6048
76,1,6,0,6049
75,1,6,0,6049
39,1,3,50,6050
38,1,1,60,6050
45,1,1,50,6051
41,1,1,16,6051
8,2,0,0,6051
2,0,0,0,6051
60,1,1,20,6052
59,1,1,40,6052
48,1,1,30,6053
47,1,1,50,6053
14,2,0,0,6053
5,2,0,0,6053
28,1,1,35,6054
27,2,1,24,6054
5,1,0,0,6054
46,1,1,34,6055
46,1,1,40,6055
15,3,0,0,6055
58,1,1,40,6056
56,1,6,0,6056
50,1,1,45,6057
49,1,1,35,6057
88,1,6,0,6058
48,1,1,40,6059
40,1,6,0,6060
40,1,6,4,6060
5,1,0,0,6060
35,1,1,36,6061
31,1,2,40,6061
0,0,0,0,6061
81,1,6,0,6062
52,1,1,35,6062
40,1,1,40,6063
31,1,1,50,6063
12,2,0,0,6063
9,3,0,0,6063
4,3,0,0,6063
37,1,1,40,6064
37,1,3,24,6064
8,3,0,0,6064
48,1,1,40,6065
48,1,1,40,6065
19,2,1,40,6065
36,1,1,20,6066
36,1,1,40,6066
66,1,6,0,6067
61,1,1,40,6067
80,1,6,0,6068
68,1,6,0,6069
33,1,1,20,6069
7,2,0,0,6069
48,1,1,40,6070
15,2,0,0,6070
15,2,0,0,6070
76,1,6,0,6071
71,1,6,0,6071
73,1,6,0,6072
70,1,6,0,6072
44,1,1,40,6073
42,1,1,95,6073
16,3,6,0,6073
3,1,0,0,6073
52,1,6,0,6074
38,1,1,40,6075
15,2,0,0,6075
13,2,0,0,6075
10,2,0,0,6075
8,2,0,0,6075
76,1,6,0,6076
75,1,6,0,6076
67,1,6,0,6077
62,1,6,0,6077
51,1,1,60,6078
48,1,6,0,6078
15,2,0,0,6078
66,1,6,0,6079
61,1,1,30,6079
37,1,1,40,6079
62,1,6,0,6080
52,1,1,40,6081
41,1,1,24,6081
22,1,1,40,6081
17,2,6,0,6081
8,2,0,0,6081
65,1,6,0,6082
88,1,6,0,6083
63,1,1,50,6083
63,1,1,40,6083
77,1,6,0,6084
63,1,1,40,6085
59,1,1,40,6085
59,1,6,0,6086
57,1,6,0,6086
53,1,6,0,6087
51,1,1,40,6087
60,1,1,30,6088
57,1,6,0,6088
74,1,6,0,6089
45,1,1,50,6089
43,1,1,50,6089
12,2,0,0,6089
8,2,0,0,6089
50,1,1,40,6090
50,1,6,0,6090
21,1,6,0,6090
66,1,6,0,6091
61,1,1,40,6091
49,1,2,45,6092
45,1,1,40,6092
82,1,6,0,6093
77,1,1,40,6093
46,1,1,40,6094
43,1,1,48,6094
70,1,6,0,6095
69,1,6,0,6095
82,1,6,0,6096
24,1,3,40,6096
70,1,6,0,6097
67,1,6,0,6097
65,1,6,0,6098
73,1,6,0,6099
71,1,6,0,6099
76,1,1,2,6100
26,1,1,40,6100
24,1,1,8,6100
20,2,6,0,6100
17,2,6,0,6100
14,2,0,0,6100
10,2,0,0,6100
2,0,0,0,6100
0,0,0,0,6100
59,1,6,0,6101
58,1,1,40,6101
80,1,6,0,6102
46,1,1,40,6102
36,1,6,0,6102
11,2,0,0,6102
9,2,0,0,6102
70,1,6,0,6103
65,1,6,0,6103
62,1,1,40,6104
54,1,6,0,6104
66,1,1,50,6105
56,1,1,45,6105
68,1,1,45,6106
67,1,6,30,6106
94,1,6,0,6107
60,1,1,50,6108
34,1,1,40,6109
69,1,6,0,6110
57,1,1,50,6110
65,1,6,0,6111
63,1,1,40,6111
68,1,6,0,6112
60,1,1,50,6113
57,1,1,50,6113
25,1,1,40,6113
66,1,6,0,6114
87,1,6,0,6115
81,1,6,0,6115
94,1,6,0,6116
29,1,6,0,6117
60,1,6,0,6118
60,1,1,40,6118
47,1,1,60,6119
45,1,1,50,6119
10,2,0,0,6119
28,1,1,40,6120
27,1,6,0,6120
1,0,0,0,6120
44,1,1,50,6121
41,1,1,10,6121
14,2,0,0,6121
12,2,0,0,6121
8,2,0,0,6121
51,1,1,40,6122
50,1,1,24,6122
27,3,1,30,6122
21,3,1,25,6122
19,2,1,25,6122
16,2,6,0,6122
61,1,1,45,6123
51,1,1,40,6124
33,1,1,50,6124
0,0,0,0,6124
74,1,6,0,6125
51,1,1,30,6125
40,1,1,20,6126
38,1,1,20,6126
36,1,1,20,6126
22,2,1,20,6126
39,1,1,40,6127
38,1,2,48,6127
89,1,6,0,6128
76,1,6,0,6129
72,1,6,0,6129
66,1,1,35,6130
64,1,1,30,6130
31,1,3,40,6131
30,1,1,40,6131
62,1,6,0,6132
62,1,6,0,6132
70,1,6,0,6133
56,1,1,40,6133
39,1,1,40,6134
38,1,6,0,6134
16,2,1,12,6134
14,2,0,0,6134
10,2,0,0,6134
44,2,1,70,6135
41,2,1,70,6135
13,2,0,0,6135
11,2,0,0,6135
9,2,0,0,6135
6,2,0,0,6135
60,1,1,51,6136
69,1,1,40,6137
80,1,6,0,6138
94,1,6,0,6139
94,1,6,0,6139
69,1,1,40,6140
72,1,6,0,6141
58,1,1,40,6142
56,1,1,36,6142
36,1,3,0,6143
35,1,1,40,6143
7,2,0,0,6143
4,1,0,0,6143
58,1,6,0,6144
83,1,6,0,6145
65,1,2,36,6145
63,1,6,0,6146
44,1,1,40,6147
42,1,1,45,6147
10,2,0,0,6147
70,1,6,0,6148
60,1,6,0,6148
71,1,6,0,6149
63,1,6,0,6149
51,1,1,48,6150
47,1,1,40,6150
22,1,6,0,6150
36,1,1,40,6151
26,1,1,30,6151
1,0,0,0,6151
68,1,6,0,6152
37,1,6,20,6152
66,1,6,0,6153
35,1,1,40,6154
33,1,6,0,6154
5,2,0,0,6154
2,0,0,0,6154
48,1,1,45,6155
43,1,1,60,6155
12,2,0,0,6155
10,2,0,0,6155
67,1,1,38,6156
66,1,6,0,6157
62,1,1,6,6157
51,1,1,40,6158
45,1,6,0,6158
9,2,0,0,6158
6,2,0,0,6158
55,1,6,2,6159
49,1,6,0,6159
55,1,1,6,6160
53,1,6,0,6160
64,1,6,0,6161
44,1,2,40,6162
32,1,1,30,6162
25,1,1,30,6162
24,1,1,40,6162
67,1,6,0,6163
85,1,6,0,6164
78,1,6,0,6165
61,1,6,0,6165
77,1,6,0,6166
63,1,6,40,6167
63,1,1,10,6167
69,1,6,0,6168
52,1,3,0,6169
51,1,1,40,6169
16,2,6,2,6169
14,2,0,0,6169
94,1,6,0,6170
94,1,6,0,6170
80,1,6,0,6171
79,1,6,0,6171
66,1,6,0,6172
84,1,6,0,6173
56,1,6,0,6174
55,1,6,0,6174
90,1,6,0,6175
65,1,6,0,6175
58,1,1,30,6176
59,1,6,0,6177
48,1,1,40,6177
62,1,1,40,6178
49,1,1,55,6178
56,1,1,40,6179
51,1,1,40,6179
67,1,6,0,6180
65,1,6,0,6180
72,1,6,0,6181
66,1,1,8,6181
74,1,1,32,6182
43,1,6,0,6182
68,1,6,40,6183
65,1,6,0,6183
61,1,1,40,6184
57,1,6,25,6184
62,1,6,0,6185
66,1,1,16,6186
48,1,1,50,6186
45,2,3,20,6186
15,2,0,0,6186
64,1,2,80,6187
59,1,1,90,6187
66,1,6,12,6188
66,2,1,40,6188
53,1,1,50,6189
48,1,1,40,6189
18,2,6,16,6189
44,1,1,60,6190
43,1,6,0,6190
9,2,0,0,6190
6,2,0,0,6190
79,1,6,0,6191
54,3,1,40,6191
52,1,1,4,6191
19,2,1,26,6191
17,2,6,0,6191
40,1,6,0,6192
71,1,6,0,6193
69,1,6,0,6193
49,1,1,70,6194
49,1,1,30,6194
80,1,6,0,6195
71,1,6,0,6195
48,1,3,15,6196
45,1,1,25,6196
18,2,1,15,6196
14,2,0,0,6196
14,2,0,0,6196
