SERIALNO,PUMA5,STATE,PERSONS,HINC,HHID,FIRSTPERSONID
6001358625,1700,6,1,916038.73,7622,17632
6001359839,1700,6,2,900599.875,7623,17633
6001360458,6103,6,2,1665337.826,7624,17635
6001360844,1700,6,2,898541.3609999999,7625,17637
6001365553,6103,6,3,1410082.0899999999,7626,17639
6001365985,6103,6,1,270694.591,7627,17642
6001366217,1700,6,2,692689.961,7628,17643
6001368054,1700,6,2,746211.325,7629,17645
6001369587,6103,6,1,333479.268,7630,17647
6001369869,300,6,2,666958.536,7631,17648
6001370245,300,6,1,166739.634,7632,17650
6001370971,300,6,1,192471.05899999998,7633,17651
6001372211,300,6,1,452873.07999999996,7634,17652
6001372742,6103,6,2,3384197.016,7635,17653
6001373308,6103,6,1,179090.718,7636,17655
6001373310,300,6,1,582559.4619999999,7637,17656
6001373338,300,6,1,452873.07999999996,7638,17657
6001373456,300,6,1,782235.32,7639,17658
6001374180,300,6,2,258343.50699999998,7640,17659
6001374247,300,6,2,1262074.9334,7641,17661
6001374942,300,6,1,257314.25,7642,17663
6001375125,1700,6,1,182178.489,7643,17664
6001375379,300,6,4,1179528.5219999999,7644,17665
6001375752,1700,6,2,303630.815,7645,17669
6001375834,1700,6,5,3592106.9299999997,7646,17671
6001375998,1700,6,1,-59182.2775,7647,17676
6001377924,300,6,1,257314.25,7648,17677
6001378335,300,6,1,228495.054,7649,17678
6001380957,300,6,1,51462.85,7650,17679
6001381643,300,6,2,2140854.56,7651,17680
6001382688,1700,6,1,308777.1,7652,17682
6001382823,6103,6,2,526979.584,7653,17683
6001384362,300,6,1,1286571.25,7654,17685
6001385241,300,6,2,294367.502,7655,17686
6001386693,1700,6,2,829581.142,7656,17688
6001387340,1700,6,2,615495.686,7657,17690
6001387495,6103,6,1,141008.209,7658,17692
6001387568,1700,6,2,128657.125,7659,17693
6001390695,6103,6,2,760620.923,7660,17695
6001390723,1700,6,4,687543.676,7661,17697
6001390739,300,6,3,547564.7239999999,7662,17701
6001390810,1700,6,3,1134241.214,7663,17704
6001392624,300,6,4,317011.15599999996,7664,17707
6001392960,1700,6,2,2737823.62,7665,17711
6001393670,1700,6,2,408615.029,7666,17713
6001393842,1700,6,2,1082057.8841,7667,17715
6001394199,300,6,2,641535.8881,7668,17717
6001394793,1700,6,2,1440959.8,7669,17719
6001398284,1700,6,3,401410.23,7670,17721
6001402132,300,6,1,515657.757,7671,17724
6001403738,1700,6,2,421995.37,7672,17725
6001403892,300,6,1,20585.14,7673,17727
6001403988,300,6,1,192471.05899999998,7674,17728
6001404142,1700,6,2,275840.876,7675,17729
6001405072,1700,6,1,174973.69,7676,17731
6001405354,1700,6,4,850680.9105,7677,17732
6001405592,6103,6,1,666958.536,7678,17736
6001406169,300,6,3,88516.102,7679,17737
6001406679,300,6,2,373826.1424,7680,17740
6001407031,6103,6,1,197617.34399999998,7681,17742
6001408860,1700,6,2,528008.841,7682,17743
6001409995,1700,6,2,463165.64999999997,7683,17745
6001410372,300,6,2,1018964.4299999999,7684,17747
6001410813,6103,6,5,1102334.247,7685,17749
6001411400,1700,6,2,2140854.56,7686,17754
6001412163,6103,6,4,3428969.6955,7687,17756
6001412208,6103,6,2,548593.981,7688,17760
6001413200,6103,6,2,1368911.81,7689,17762
6001413292,300,6,2,900599.875,7690,17764
6001415648,300,6,4,976764.8929999999,7691,17766
6001416276,300,6,2,1535857.2954,7692,17770
6001417046,1700,6,4,1457427.912,7693,17772
6001417495,1700,6,2,2109976.85,7694,17776
6001417592,300,6,3,727725.86928,7695,17778
6001417979,300,6,4,1183645.55,7696,17781
6001418102,1700,6,3,1251576.5119999999,7697,17785
6001418160,1700,6,3,1029257,7698,17788
6001421065,6103,6,2,699894.76,7699,17791
6001421694,1700,6,7,998379.2899999999,7700,17793
6001423149,300,6,2,1358619.24,7701,17800
6001423348,6103,6,2,247021.68,7702,17802
6001423673,1700,6,5,1852662.5999999999,7703,17804
6001423783,300,6,1,267606.82,7704,17809
6001424237,6103,6,1,216143.97,7705,17810
6001424756,1700,6,1,283045.675,7706,17811
6001425168,1700,6,2,1038520.313,7707,17812
6001425270,1700,6,3,823405.6,7708,17814
6001425520,300,6,2,1719888.447,7709,17817
6001425953,1700,6,4,474487.47699999996,7710,17819
6001426001,1700,6,2,302601.55799999996,7711,17823
6001426256,6103,6,2,245992.42299999998,7712,17825
6001426789,300,6,1,257314.25,7713,17827
6001427575,1700,6,3,1070427.28,7714,17828
6001428101,1700,6,1,118364.555,7715,17831
6001428674,6103,6,3,752386.867,7716,17832
6001428821,300,6,1,583588.7189999999,7717,17835
6001429150,1700,6,4,905746.1599999999,7718,17836
6001430612,1700,6,2,234670.596,7719,17840
6001432530,1700,6,2,0,7720,17842
6001433504,6103,6,2,1307156.39,7721,17844
6001433816,6103,6,3,391117.66,7722,17846
6001435203,1700,6,2,486838.561,7723,17849
6001436045,300,6,2,583588.7189999999,7724,17851
6001436401,6103,6,2,1132182.7,7725,17853
6001436888,1700,6,5,1235108.4,7726,17855
6001438960,6103,6,1,212026.94199999998,7727,17860
6001439427,1700,6,3,1767234.2689999999,7728,17861
6001439524,6103,6,1,305689.32899999997,7729,17864
6001441934,6103,6,6,2273628.713,7730,17865
6001442091,300,6,2,1000437.804,7731,17871
6001442341,1700,6,1,332450.011,7732,17873
6001442429,1700,6,2,407997.47479999997,7733,17874
6001442731,1700,6,3,1219669.545,7734,17876
6001445007,300,6,2,509492.50756999996,7735,17879
6001445773,6103,6,2,447726.795,7736,17881
6001446779,6103,6,2,771942.75,7737,17883
6001448145,6103,6,4,1029257,7738,17885
6001449952,300,6,3,596969.0599999999,7739,17889
6001451211,300,6,1,308777.1,7740,17892
6001452023,6103,6,1,154388.55,7741,17893
6001452892,6103,6,2,253197.22199999998,7742,17894
6001453597,1700,6,1,411702.8,7743,17896
6001456029,300,6,2,545506.21,7744,17897
6001456228,1700,6,1,1566529.1539999999,7745,17899
6001456427,6103,6,1,424053.88399999996,7746,17900
6001456733,300,6,1,303013.2608,7747,17901
6001457016,300,6,4,145125.237,7748,17902
6001458553,6103,6,1,350976.637,7749,17906
6001458679,6103,6,2,5619743.22,7750,17907
6001461358,1700,6,6,1749736.9,7751,17909
6001461671,6103,6,1,112189.01299999999,7752,17915
6001461917,1700,6,1,442580.51,7753,17916
6001465792,300,6,2,908833.931,7754,17917
6001466253,6103,6,2,513702.1687,7755,17919
6001466376,300,6,2,574325.406,7756,17921
6001466982,1700,6,1,176002.947,7757,17923
6001467207,1700,6,3,1544194.2770999998,7758,17924
6001468489,300,6,2,2566966.958,7759,17927
6001469447,300,6,1,612407.9149999999,7760,17929
6001470690,6103,6,2,7729720.069999999,7761,17930
6001470814,300,6,4,878985.478,7762,17932
6001471787,6103,6,1,205851.4,7763,17936
6001472390,1700,6,1,514628.5,7764,17937
6001472535,300,6,3,776059.7779999999,7765,17938
6001472796,1700,6,2,1356560.726,7766,17941
6001472858,6103,6,2,609320.144,7767,17943
6001473014,6103,6,2,2293184.596,7768,17945
6001474121,1700,6,2,432287.94,7769,17947
6001476056,300,6,1,123510.84,7770,17949
6001476702,300,6,2,655636.7089999999,7771,17950
6001477315,1700,6,2,3592106.9299999997,7772,17952
6001477454,1700,6,4,6813681.34,7773,17954
6001477885,300,6,1,298484.52999999997,7774,17958
6001478738,6103,6,1,154388.55,7775,17959
6001479619,1700,6,2,2254072.83,7776,17960
6001479792,6103,6,1,660782.994,7777,17962
6001479921,6103,6,1,370532.51999999996,7778,17963
6001479973,1700,6,3,1788642.8146,7779,17964
6001480381,300,6,2,720479.9,7780,17967
6001481862,6103,6,1,494043.36,7781,17969
6001483486,6103,6,1,535213.64,7782,17970
6001483767,1700,6,2,1029257,7783,17971
6001485356,1700,6,2,1008671.86,7784,17973
6001486108,6103,6,4,535213.64,7785,17975
